statistics,player.id,player.name,player.firstname,player.lastname,player.age,player.birth.date,player.birth.place,player.birth.country,player.nationality,player.height,player.weight,player.injured,player.photo
"[{'team': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 11, 'lineups': 4, 'minutes': 399, 'number': None, 'position': 'Attacker', 'rating': '6.610000', 'captain': False}, 'substitutes': {'in': 7, 'out': 4, 'bench': 10}, 'shots': {'total': 3, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 137, 'key': 5, 'accuracy': 10}, 'tackles': {'total': 4, 'blocks': None, 'interceptions': 2}, 'duels': {'total': 37, 'won': 20}, 'dribbles': {'attempts': 5, 'success': 2, 'past': None}, 'fouls': {'drawn': 5, 'committed': 6}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",9937,Ricardo Goulart,Ricardo,Goulart Pereira,32,1991-06-05,São Paulo,Brazil,Brazil,181 cm,80 kg,False,https://media.api-sports.io/football/players/9937.png
"[{'team': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 19, 'lineups': 16, 'minutes': 1476, 'number': None, 'position': 'Defender', 'rating': '6.678947', 'captain': False}, 'substitutes': {'in': 3, 'out': 3, 'bench': 10}, 'shots': {'total': 8, 'on': 3}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 769, 'key': 2, 'accuracy': 34}, 'tackles': {'total': 6, 'blocks': 18, 'interceptions': 23}, 'duels': {'total': 110, 'won': 63}, 'dribbles': {'attempts': 1, 'success': None, 'past': None}, 'fouls': {'drawn': 7, 'committed': 18}, 'cards': {'yellow': 5, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",10483,Paulo Miranda,Jonathan,Doin,35,1988-08-16,Piraí do Sul,Brazil,Brazil,182 cm,87 kg,False,https://media.api-sports.io/football/players/10483.png
"[{'team': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 19, 'lineups': 19, 'minutes': 1650, 'number': None, 'position': 'Defender', 'rating': '6.766666', 'captain': False}, 'substitutes': {'in': 0, 'out': 2, 'bench': 5}, 'shots': {'total': 14, 'on': 4}, 'goals': {'total': 1, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 730, 'key': 2, 'accuracy': 33}, 'tackles': {'total': 18, 'blocks': 12, 'interceptions': 29}, 'duels': {'total': 124, 'won': 70}, 'dribbles': {'attempts': 2, 'success': None, 'past': None}, 'fouls': {'drawn': 14, 'committed': 15}, 'cards': {'yellow': 9, 'yellowred': 1, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}, {'team': {'id': 1062, 'name': 'Atletico-MG', 'logo': 'https://media.api-sports.io/football/teams/1062.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Defender', 'rating': '6.766666', 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': 14, 'on': 4}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 730, 'key': 2, 'accuracy': 33}, 'tackles': {'total': 18, 'blocks': 12, 'interceptions': 29}, 'duels': {'total': 124, 'won': 70}, 'dribbles': {'attempts': 2, 'success': None, 'past': None}, 'fouls': {'drawn': 14, 'committed': 15}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",133182,Vitor Mendes,Vitor,Mendes Alves,24,1999-02-13,Belém,Brazil,Brazil,186 cm,75 kg,False,https://media.api-sports.io/football/players/133182.png
"[{'team': {'id': 147, 'name': 'Coritiba', 'logo': 'https://media.api-sports.io/football/teams/147.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 8, 'lineups': 5, 'minutes': 450, 'number': None, 'position': 'Defender', 'rating': '6.450000', 'captain': False}, 'substitutes': {'in': 3, 'out': 3, 'bench': 13}, 'shots': {'total': 2, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 150, 'key': 2, 'accuracy': 20}, 'tackles': {'total': 10, 'blocks': 1, 'interceptions': 5}, 'duels': {'total': 40, 'won': 20}, 'dribbles': {'attempts': 10, 'success': 3, 'past': None}, 'fouls': {'drawn': 6, 'committed': 2}, 'cards': {'yellow': 3, 'yellowred': 1, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",195398,Diego Porfírio,Diego,Porfírio da Silva,24,1999-08-01,Pindamonhangaba,Brazil,Brazil,182 cm,76 kg,False,https://media.api-sports.io/football/players/195398.png
"[{'team': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Defender', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 2}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",195972,Guthierres,Guthierres,Sales de Oliveira,22,2001-05-25,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/195972.png
"[{'team': {'id': 145, 'name': 'Avai', 'logo': 'https://media.api-sports.io/football/teams/145.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Goalkeeper', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': 0}}]",197474,Claudio Vitor,Cláudio Vitor,Morais de Lima Cruz,22,2000-07-13,Porto Velho,Brazil,Brazil,188 cm,84 kg,False,https://media.api-sports.io/football/players/197474.png
"[{'team': {'id': 128, 'name': 'Santos', 'logo': 'https://media.api-sports.io/football/teams/128.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 1, 'lineups': 0, 'minutes': 19, 'number': None, 'position': 'Defender', 'rating': '6.200000', 'captain': False}, 'substitutes': {'in': 1, 'out': 0, 'bench': 5}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 9, 'key': None, 'accuracy': 8}, 'tackles': {'total': None, 'blocks': 1, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",277200,Derick,Derick Fernando,da Silva,21,2002-05-16,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/277200.png
"[{'team': {'id': 152, 'name': 'Juventude', 'logo': 'https://media.api-sports.io/football/teams/152.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 7, 'lineups': 2, 'minutes': 211, 'number': None, 'position': 'Midfielder', 'rating': '6.400000', 'captain': False}, 'substitutes': {'in': 5, 'out': 2, 'bench': 19}, 'shots': {'total': 3, 'on': 2}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': 66, 'key': 1, 'accuracy': 7}, 'tackles': {'total': 4, 'blocks': 3, 'interceptions': 4}, 'duels': {'total': 38, 'won': 17}, 'dribbles': {'attempts': 8, 'success': 3, 'past': None}, 'fouls': {'drawn': 6, 'committed': 7}, 'cards': {'yellow': 2, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",279012,Gabriel Tota,Gabriel,Ferreira Neris,22,2001-10-29,Santa Fé do Sul,Brazil,Brazil,186 cm,83 kg,False,https://media.api-sports.io/football/players/279012.png
"[{'team': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': None, 'lineups': None, 'minutes': None, 'number': None, 'position': 'Attacker', 'rating': None, 'captain': False}, 'substitutes': {'in': None, 'out': None, 'bench': None}, 'shots': {'total': None, 'on': None}, 'goals': {'total': None, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': None, 'yellowred': None, 'red': None}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",287801,Pop,Whevertton,Pereira de Oliveira,20,2002-03-30,,Brazil,Brazil,171 cm,73 kg,False,https://media.api-sports.io/football/players/287801.png
"[{'team': {'id': 125, 'name': 'America Mineiro', 'logo': 'https://media.api-sports.io/football/teams/125.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': None, 'lineups': None, 'minutes': None, 'number': None, 'position': 'Defender', 'rating': None, 'captain': False}, 'substitutes': {'in': None, 'out': None, 'bench': None}, 'shots': {'total': None, 'on': None}, 'goals': {'total': None, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': None, 'yellowred': None, 'red': None}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",310419,Vitor Hugo,Vitor Hugo,de Andrade Oliveira,21,2001-10-02,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/310419.png
"[{'team': {'id': 129, 'name': 'Ceara', 'logo': 'https://media.api-sports.io/football/teams/129.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': None, 'lineups': None, 'minutes': None, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': None, 'out': None, 'bench': None}, 'shots': {'total': None, 'on': None}, 'goals': {'total': None, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': None, 'yellowred': None, 'red': None}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",313223,Rubens,Rubens,Abreu Ferreira,20,2002-02-02,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/313223.png
"[{'team': {'id': 1193, 'name': 'Cuiaba', 'logo': 'https://media.api-sports.io/football/teams/1193.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Attacker', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 0}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': None, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': None, 'missed': None, 'saved': None}}]",342119,Marcos Rondon,Marcos Felipe,Rondon Rodrigues,18,2005-04-07,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/342119.png
"[{'team': {'id': 144, 'name': 'Atletico Goianiense', 'logo': 'https://media.api-sports.io/football/teams/144.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Midfielder', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 2}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",353841,Adson Samuel,Adson Samuel,Nunes dos Chaves,19,2004-02-27,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/353841.png
"[{'team': {'id': 151, 'name': 'Goias', 'logo': 'https://media.api-sports.io/football/teams/151.png'}, 'league': {'id': 71, 'name': 'Serie A', 'country': 'Brazil', 'logo': 'https://media.api-sports.io/football/leagues/71.png', 'flag': 'https://media.api-sports.io/flags/br.svg', 'season': 2022}, 'games': {'appearences': 0, 'lineups': 0, 'minutes': 0, 'number': None, 'position': 'Attacker', 'rating': None, 'captain': False}, 'substitutes': {'in': 0, 'out': 0, 'bench': 1}, 'shots': {'total': None, 'on': None}, 'goals': {'total': 0, 'conceded': 0, 'assists': None, 'saves': None}, 'passes': {'total': None, 'key': None, 'accuracy': None}, 'tackles': {'total': None, 'blocks': None, 'interceptions': None}, 'duels': {'total': None, 'won': None}, 'dribbles': {'attempts': None, 'success': None, 'past': None}, 'fouls': {'drawn': None, 'committed': None}, 'cards': {'yellow': 0, 'yellowred': 0, 'red': 0}, 'penalty': {'won': None, 'commited': None, 'scored': 0, 'missed': 0, 'saved': None}}]",356836,Reginaldo,Reginaldo,dos Santos Moreira,19,2003-03-03,,Brazil,Brazil,,,False,https://media.api-sports.io/football/players/356836.png
